datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
10150,27,10,15,15-Oct-0027 00:00:00,275.8720929,274.7079727,277.0362131
10181,27,11,15,15-Nov-0027 00:00:00,276.8740854,276.5846557,277.1635152
10211,27,12,15,15-Dec-0027 00:00:00,277.5084248,277.8246067,277.1922429
10242,28,1,15,15-Jan-0028 00:00:00,277.9656472,278.6448672,277.2864273
10273,28,2,15,15-Feb-0028 00:00:00,278.3452555,279.2975958,277.3929153
10302,28,3,15,15-Mar-0028 00:00:00,278.6836719,279.9366155,277.4307282
10333,28,4,15,15-Apr-0028 00:00:00,278.9207781,280.4677717,277.3737844
10363,28,5,15,15-May-0028 00:00:00,278.8616617,280.3687116,277.3546119
10394,28,6,15,15-Jun-0028 00:00:00,278.1266216,278.8520242,277.401219
10424,28,7,15,15-Jul-0028 00:00:00,276.4846265,275.5685341,277.4007189
10455,28,8,15,15-Aug-0028 00:00:00,274.8797817,272.5057295,277.2538339
10486,28,9,15,15-Sep-0028 00:00:00,274.837713,272.6012757,277.0741502
10516,28,10,15,15-Oct-0028 00:00:00,275.8721002,274.7079801,277.0362204
10547,28,11,15,15-Nov-0028 00:00:00,276.8739201,276.5844904,277.1633499
10577,28,12,15,15-Dec-0028 00:00:00,277.5082224,277.8244043,277.1920405
10608,29,1,15,15-Jan-0029 00:00:00,277.9655303,278.6447502,277.2863103
10639,29,2,15,15-Feb-0029 00:00:00,278.3453332,279.2976734,277.392993
10667,29,3,15,15-Mar-0029 00:00:00,278.6840403,279.936984,277.4310967
10698,29,4,15,15-Apr-0029 00:00:00,278.9215202,280.4685139,277.3745265
10728,29,5,15,15-May-0029 00:00:00,278.8628462,280.369896,277.3557964
10759,29,6,15,15-Jun-0029 00:00:00,278.128296,278.8536986,277.4028934
10789,29,7,15,15-Jul-0029 00:00:00,276.4868151,275.5707227,277.4029075
10820,29,8,15,15-Aug-0029 00:00:00,274.8824857,272.5084335,277.2565378
10851,29,9,15,15-Sep-0029 00:00:00,274.8409101,272.6044728,277.0773473
10881,29,10,15,15-Oct-0029 00:00:00,275.8757451,274.7116249,277.0398653
10912,29,11,15,15-Nov-0029 00:00:00,276.8779441,276.5885144,277.1673739
10942,29,12,15,15-Dec-0029 00:00:00,277.5125337,277.8287156,277.1963518
10973,30,1,15,15-Jan-0030 00:00:00,277.9700137,278.6492336,277.2907938
11004,30,2,15,15-Feb-0030 00:00:00,278.3498505,279.3021907,277.3975102
11032,30,3,15,15-Mar-0030 00:00:00,278.6884298,279.9413735,277.4354862
11063,30,4,15,15-Apr-0030 00:00:00,278.9255971,280.4725908,277.3786035
11093,30,5,15,15-May-0030 00:00:00,278.8664131,280.3734629,277.3593633
11124,30,6,15,15-Jun-0030 00:00:00,278.1311895,278.8565921,277.405787
11154,30,7,15,15-Jul-0030 00:00:00,276.4889196,275.5728272,277.405012
11185,30,8,15,15-Aug-0030 00:00:00,274.883733,272.5096808,277.2577852
11216,30,9,15,15-Sep-0030 00:00:00,274.8412797,272.6048424,277.077717
11246,30,10,15,15-Oct-0030 00:00:00,275.8752641,274.7111439,277.0393843
11277,30,11,15,15-Nov-0030 00:00:00,276.8766871,276.5872573,277.1661168
11307,30,12,15,15-Dec-0030 00:00:00,277.5106228,277.8268047,277.1944409
11338,31,1,15,15-Jan-0031 00:00:00,277.9676188,278.6468387,277.2883988
11369,31,2,15,15-Feb-0031 00:00:00,278.3471888,279.2995291,277.3948486
11397,31,3,15,15-Mar-0031 00:00:00,278.6857664,279.9387101,277.4328228
11428,31,4,15,15-Apr-0031 00:00:00,278.9232445,280.4702382,277.3762508
11458,31,5,15,15-May-0031 00:00:00,278.8647185,280.3717683,277.3576686
11489,31,6,15,15-Jun-0031 00:00:00,278.1304599,278.8558625,277.4050573
11519,31,7,15,15-Jul-0031 00:00:00,276.4893939,275.5733015,277.4054863
11550,31,8,15,15-Aug-0031 00:00:00,274.885582,272.5115298,277.2596342
11581,31,9,15,15-Sep-0031 00:00:00,274.844606,272.6081688,277.0810433
11611,31,10,15,15-Oct-0031 00:00:00,275.8801022,274.7159821,277.0442224
11642,31,11,15,15-Nov-0031 00:00:00,276.8830034,276.5935737,277.1724332
11672,31,12,15,15-Dec-0031 00:00:00,277.5183155,277.8344974,277.2021336
11703,32,1,15,15-Jan-0032 00:00:00,277.976518,278.6557379,277.297298
11734,32,2,15,15-Feb-0032 00:00:00,278.3570564,279.3093967,277.4047162
11763,32,3,15,15-Mar-0032 00:00:00,278.6962963,279.9492399,277.4433526
11794,32,4,15,15-Apr-0032 00:00:00,278.9340622,280.4810559,277.3870686
11824,32,5,15,15-May-0032 00:00:00,278.8753925,280.3824423,277.3683426
11855,32,6,15,15-Jun-0032 00:00:00,278.1405857,278.8659882,277.4151831
11885,32,7,15,15-Jul-0032 00:00:00,276.4986341,275.5825417,277.4147265
11916,32,8,15,15-Aug-0032 00:00:00,274.893667,272.5196149,277.2677192
11947,32,9,15,15-Sep-0032 00:00:00,274.8513338,272.6148966,277.0877711
11977,32,10,15,15-Oct-0032 00:00:00,275.8853383,274.7212181,277.0494585
12008,32,11,15,15-Nov-0032 00:00:00,276.8866808,276.597251,277.1761105
12038,32,12,15,15-Dec-0032 00:00:00,277.5204349,277.8366167,277.204253
12069,33,1,15,15-Jan-0033 00:00:00,277.9771475,278.6563674,277.2979276
12100,33,2,15,15-Feb-0033 00:00:00,278.356332,279.3086722,277.4039917
12128,33,3,15,15-Mar-0033 00:00:00,278.6944212,279.9473649,277.4414775
12159,33,4,15,15-Apr-0033 00:00:00,278.9313075,280.4783012,277.3843138
12189,33,5,15,15-May-0033 00:00:00,278.8720905,280.3791403,277.3650407
12220,33,6,15,15-Jun-0033 00:00:00,278.1370663,278.8624688,277.4116637
12250,33,7,15,15-Jul-0033 00:00:00,276.4951859,275.5790935,277.4112783
12281,33,8,15,15-Aug-0033 00:00:00,274.8905366,272.5164844,277.2645888
12312,33,9,15,15-Sep-0033 00:00:00,274.848726,272.6122888,277.0851633
12342,33,10,15,15-Oct-0033 00:00:00,275.8834161,274.7192959,277.0475363
12373,33,11,15,15-Nov-0033 00:00:00,276.8855652,276.5961355,277.174995
12403,33,12,15,15-Dec-0033 00:00:00,277.5202052,277.8363871,277.2040233
12434,34,1,15,15-Jan-0034 00:00:00,277.9778412,278.6570611,277.2986212
12465,34,2,15,15-Feb-0034 00:00:00,278.3579444,279.3102847,277.4056042
12493,34,3,15,15-Mar-0034 00:00:00,278.6969061,279.9498498,277.4439625
12524,34,4,15,15-Apr-0034 00:00:00,278.9345766,280.4815703,277.387583
12554,34,5,15,15-May-0034 00:00:00,278.8760159,280.3830657,277.3689661
12585,34,6,15,15-Jun-0034 00:00:00,278.1415104,278.866913,277.4161078
12615,34,7,15,15-Jul-0034 00:00:00,276.5000244,275.583932,277.4161168
12646,34,8,15,15-Aug-0034 00:00:00,274.8956592,272.521607,277.2697114
12677,34,9,15,15-Sep-0034 00:00:00,274.8540362,272.6175989,277.0904734
12707,34,10,15,15-Oct-0034 00:00:00,275.8888312,274.724711,277.0529513
12738,34,11,15,15-Nov-0034 00:00:00,276.8910165,276.6015868,277.1804463
12768,34,12,15,15-Dec-0034 00:00:00,277.5256379,277.8418197,277.209456
12799,35,1,15,15-Jan-0035 00:00:00,277.9832142,278.6624341,277.3039942
12830,35,2,15,15-Feb-0035 00:00:00,278.3632308,279.315571,277.4108906
12858,35,3,15,15-Mar-0035 00:00:00,278.7020926,279.9550362,277.4491489
12889,35,4,15,15-Apr-0035 00:00:00,278.9396639,280.4866576,277.3926703
12919,35,5,15,15-May-0035 00:00:00,278.8810182,280.3880681,277.3739684
12950,35,6,15,15-Jun-0035 00:00:00,278.1464476,278.8718502,277.4210451
12980,35,7,15,15-Jul-0035 00:00:00,276.5049147,275.5888223,277.4210071
13011,35,8,15,15-Aug-0035 00:00:00,274.9005186,272.5264664,277.2745708
13042,35,9,15,15-Sep-0035 00:00:00,274.8588787,272.6224414,277.0953159
13072,35,10,15,15-Oct-0035 00:00:00,275.8936687,274.7295485,277.0577889
13103,35,11,15,15-Nov-0035 00:00:00,276.8958589,276.6064292,277.1852887
13133,35,12,15,15-Dec-0035 00:00:00,277.530493,277.8466749,277.2143111
13164,36,1,15,15-Jan-0036 00:00:00,277.9880877,278.6673077,277.3088678
13195,36,2,15,15-Feb-0036 00:00:00,278.3681264,279.3204667,277.4157862
13224,36,3,15,15-Mar-0036 00:00:00,278.7070119,279.9599556,277.4540683
13255,36,4,15,15-Apr-0036 00:00:00,278.9446065,280.4916002,277.3976129
13285,36,5,15,15-May-0036 00:00:00,278.8859816,280.3930314,277.3789317
13316,36,6,15,15-Jun-0036 00:00:00,278.151429,278.8768316,277.4260265
13346,36,7,15,15-Jul-0036 00:00:00,276.5099139,275.5938215,277.4260063
13377,36,8,15,15-Aug-0036 00:00:00,274.9055376,272.5314854,277.2795898
13408,36,9,15,15-Sep-0036 00:00:00,274.8639222,272.627485,277.1003595
13438,36,10,15,15-Oct-0036 00:00:00,275.898744,274.7346238,277.0628642
13469,36,11,15,15-Nov-0036 00:00:00,276.9009757,276.6115459,277.1904054
13499,36,12,15,15-Dec-0036 00:00:00,277.5356634,277.8518453,277.2194815
13530,37,1,15,15-Jan-0037 00:00:00,277.9933265,278.6725465,277.3141066
13561,37,2,15,15-Feb-0037 00:00:00,278.3734508,279.325791,277.4211106
13589,37,3,15,15-Mar-0037 00:00:00,278.7124417,279.9653853,277.459498
13620,37,4,15,15-Apr-0037 00:00:00,278.9501639,280.4971575,277.4031702
13650,37,5,15,15-May-0037 00:00:00,278.8916913,280.3987411,277.3846414
13681,37,6,15,15-Jun-0037 00:00:00,278.1573138,278.8827164,277.4319112
13711,37,7,15,15-Jul-0037 00:00:00,276.5159859,275.5998935,277.4320782
13742,37,8,15,15-Aug-0037 00:00:00,274.9117974,272.5377452,277.2858496
13773,37,9,15,15-Sep-0037 00:00:00,274.8703588,272.6339216,277.1067961
13803,37,10,15,15-Oct-0037 00:00:00,275.9053348,274.7412146,277.069455
13834,37,11,15,15-Nov-0037 00:00:00,276.9076866,276.6182568,277.1971163
13864,37,12,15,15-Dec-0037 00:00:00,277.5424486,277.8586305,277.2262667
13895,38,1,15,15-Jan-0038 00:00:00,278.0001287,278.6793486,277.3209088
13926,38,2,15,15-Feb-0038 00:00:00,278.3802011,279.3325413,277.4278609
13954,38,3,15,15-Mar-0038 00:00:00,278.7190596,279.9720032,277.4661159
13985,38,4,15,15-Apr-0038 00:00:00,278.9565573,280.503551,277.4095637
14015,38,5,15,15-May-0038 00:00:00,278.8977567,280.4048065,277.3907068
14046,38,6,15,15-Jun-0038 00:00:00,278.1629456,278.8883482,277.4375431
14076,38,7,15,15-Jul-0038 00:00:00,276.5211001,275.6050077,277.4371925
14107,38,8,15,15-Aug-0038 00:00:00,274.9163352,272.542283,277.2903874
14138,38,9,15,15-Sep-0038 00:00:00,274.8742863,272.6378491,277.1107236
14168,38,10,15,15-Oct-0038 00:00:00,275.9086433,274.7445231,277.0727635
14199,38,11,15,15-Nov-0038 00:00:00,276.9103925,276.6209628,277.1998223
14229,38,12,15,15-Dec-0038 00:00:00,277.5445935,277.8607754,277.2284116
14260,39,1,15,15-Jan-0039 00:00:00,278.0017793,278.6809992,277.3225593
14291,39,2,15,15-Feb-0039 00:00:00,278.381449,279.3337892,277.4291088
14319,39,3,15,15-Mar-0039 00:00:00,278.7200216,279.9729653,277.467078
14350,39,4,15,15-Apr-0039 00:00:00,278.9573755,280.5043692,277.4103819
14380,39,5,15,15-May-0039 00:00:00,278.898598,280.4056479,277.3915482
14411,39,6,15,15-Jun-0039 00:00:00,278.1639909,278.8893935,277.4385883
14441,39,7,15,15-Jul-0039 00:00:00,276.5225081,275.6064158,277.4386005
14472,39,8,15,15-Aug-0039 00:00:00,274.9182361,272.5441839,277.2922883
14503,39,9,15,15-Sep-0039 00:00:00,274.8767814,272.6403442,277.1132187
14533,39,10,15,15-Oct-0039 00:00:00,275.911805,274.7476848,277.0759252
14564,39,11,15,15-Nov-0039 00:00:00,276.9142645,276.6248347,277.2036942
14594,39,12,15,15-Dec-0039 00:00:00,277.5491905,277.8653724,277.2330086
14625,40,1,15,15-Jan-0040 00:00:00,278.0070873,278.6863072,277.3278673
14656,40,2,15,15-Feb-0040 00:00:00,278.3874252,279.3397655,277.435085
14685,40,3,15,15-Mar-0040 00:00:00,278.7265945,279.9795381,277.4736508
14716,40,4,15,15-Apr-0040 00:00:00,278.9644445,280.5114381,277.4174508
14746,40,5,15,15-May-0040 00:00:00,278.9060338,280.4130837,277.398984
14777,40,6,15,15-Jun-0040 00:00:00,278.1716434,278.897046,277.4462408
14807,40,7,15,15-Jul-0040 00:00:00,276.530238,275.6141456,277.4463304
14838,40,8,15,15-Aug-0040 00:00:00,274.9259229,272.5518707,277.299975
14869,40,9,15,15-Sep-0040 00:00:00,274.8843235,272.6478863,277.1207608
14899,40,10,15,15-Oct-0040 00:00:00,275.9191199,274.7549997,277.0832401
14930,40,11,15,15-Nov-0040 00:00:00,276.9212884,276.6318586,277.2107181
14960,40,12,15,15-Dec-0040 00:00:00,277.5558786,277.8720605,277.2396968
14991,41,1,15,15-Jan-0041 00:00:00,278.0134137,278.6926337,277.3341938
15022,41,2,15,15-Feb-0041 00:00:00,278.393383,279.3457233,277.4410428
15050,41,3,15,15-Mar-0041 00:00:00,278.7321955,279.9851391,277.4792518
15081,41,4,15,15-Apr-0041 00:00:00,278.9697195,280.5167132,277.4227259
15111,41,5,15,15-May-0041 00:00:00,278.9110327,280.4180825,277.4039828
15142,41,6,15,15-Jun-0041 00:00:00,278.1764311,278.9018336,277.4510285
15172,41,7,15,15-Jul-0041 00:00:00,276.5348761,275.6187837,277.4509685
15203,41,8,15,15-Aug-0041 00:00:00,274.9304631,272.5564109,277.3045153
15234,41,9,15,15-Sep-0041 00:00:00,274.888808,272.6523707,277.1252452
15264,41,10,15,15-Oct-0041 00:00:00,275.9235806,274.7594604,277.0877008
15295,41,11,15,15-Nov-0041 00:00:00,276.9257477,276.6363179,277.2151774
15325,41,12,15,15-Dec-0041 00:00:00,277.560349,277.8765309,277.2441671
15356,42,1,15,15-Jan-0042 00:00:00,278.0178979,278.6971178,277.3386779
15387,42,2,15,15-Feb-0042 00:00:00,278.3978738,279.350214,277.4455336
15415,42,3,15,15-Mar-0042 00:00:00,278.7366759,279.9896196,277.4837323
15446,42,4,15,15-Apr-0042 00:00:00,278.9741629,280.5211565,277.4271692
15476,42,5,15,15-May-0042 00:00:00,278.9154023,280.4224521,277.4083525
15507,42,6,15,15-Jun-0042 00:00:00,278.1806822,278.9060848,277.4552796
15537,42,7,15,15-Jul-0042 00:00:00,276.5389684,275.622876,277.4550608
15568,42,8,15,15-Aug-0042 00:00:00,274.9343666,272.5603144,277.3084188
15599,42,9,15,15-Sep-0042 00:00:00,274.8925028,272.6560655,277.12894
15629,42,10,15,15-Oct-0042 00:00:00,275.9270574,274.7629372,277.0911776
15660,42,11,15,15-Nov-0042 00:00:00,276.9290073,276.6395775,277.218437
15690,42,12,15,15-Dec-0042 00:00:00,277.5634027,277.8795846,277.2472208
15721,43,1,15,15-Jan-0043 00:00:00,278.0207672,278.6999871,277.3415472
15752,43,2,15,15-Feb-0043 00:00:00,278.4005905,279.3529308,277.4482503
15780,43,3,15,15-Mar-0043 00:00:00,278.7392823,279.9922259,277.4863386
15811,43,4,15,15-Apr-0043 00:00:00,278.9767114,280.523705,277.4297177
15841,43,5,15,15-May-0043 00:00:00,278.9179557,280.4250056,277.4109059
15872,43,6,15,15-Jun-0043 00:00:00,278.1833124,278.908715,277.4579098
15902,43,7,15,15-Jul-0043 00:00:00,276.5417416,275.6256492,277.457834
15933,43,8,15,15-Aug-0043 00:00:00,274.9373344,272.5632822,277.3113866
15964,43,9,15,15-Sep-0043 00:00:00,274.8957022,272.6592649,277.1321394
15994,43,10,15,15-Oct-0043 00:00:00,275.9305104,274.7663902,277.0946306
16025,43,11,15,15-Nov-0043 00:00:00,276.9327214,276.6432916,277.2221511
16055,43,12,15,15-Dec-0043 00:00:00,277.5673704,277.8835523,277.2511886
16086,44,1,15,15-Jan-0044 00:00:00,278.0249664,278.7041864,277.3457465
16117,44,2,15,15-Feb-0044 00:00:00,278.4049844,279.3573246,277.4526441
16146,44,3,15,15-Mar-0044 00:00:00,278.7438191,279.9967628,277.4908754
16177,44,4,15,15-Apr-0044 00:00:00,278.9813247,280.5283184,277.4343311
16207,44,5,15,15-May-0044 00:00:00,278.9225645,280.4296143,277.4155146
16238,44,6,15,15-Jun-0044 00:00:00,278.1878217,278.9132243,277.4624191
16268,44,7,15,15-Jul-0044 00:00:00,276.5460605,275.6299681,277.4621529
16299,44,8,15,15-Aug-0044 00:00:00,274.9413899,272.5673377,277.315442
16330,44,9,15,15-Sep-0044 00:00:00,274.8994393,272.663002,277.1358765
16360,44,10,15,15-Oct-0044 00:00:00,275.9338927,274.7697725,277.0980129
16391,44,11,15,15-Nov-0044 00:00:00,276.9357305,276.6463007,277.2251602
16421,44,12,15,15-Dec-0044 00:00:00,277.5700064,277.8861883,277.2538245
16452,45,1,15,15-Jan-0045 00:00:00,278.0272475,278.7064674,277.3480275
16483,45,2,15,15-Feb-0045 00:00:00,278.4069471,279.3592873,277.4546069
16511,45,3,15,15-Mar-0045 00:00:00,278.7455183,279.9984619,277.4925746
16542,45,4,15,15-Apr-0045 00:00:00,278.9828334,280.5298271,277.4358398
16572,45,5,15,15-May-0045 00:00:00,278.923974,280.4310239,277.4169242
16603,45,6,15,15-Jun-0045 00:00:00,278.189241,278.9146436,277.4638385
16633,45,7,15,15-Jul-0045 00:00:00,276.5475994,275.631507,277.4636918
16664,45,8,15,15-Aug-0045 00:00:00,274.9431421,272.5690899,277.3171943
16695,45,9,15,15-Sep-0045 00:00:00,274.9014818,272.6650445,277.137919
16725,45,10,15,15-Oct-0045 00:00:00,275.9362855,274.7721653,277.1004057
16756,45,11,15,15-Nov-0045 00:00:00,276.9385169,276.6490872,277.2279467
16786,45,12,15,15-Dec-0045 00:00:00,277.5732129,277.8893948,277.257031
16817,46,1,15,15-Jan-0046 00:00:00,278.0308836,278.7101036,277.3516637
16848,46,2,15,15-Feb-0046 00:00:00,278.4110057,279.3633459,277.4586654
16876,46,3,15,15-Mar-0046 00:00:00,278.7499752,280.0029189,277.4970315
16907,46,4,15,15-Apr-0046 00:00:00,278.9876478,280.5346415,277.4406542
16937,46,5,15,15-May-0046 00:00:00,278.9290882,280.4361381,277.4220384
16968,46,6,15,15-Jun-0046 00:00:00,278.1945807,278.9199833,277.4691782
16998,46,7,15,15-Jul-0046 00:00:00,276.5530833,275.6369909,277.4691757
17029,46,8,15,15-Aug-0046 00:00:00,274.9486937,272.5746415,277.3227459
17060,46,9,15,15-Sep-0046 00:00:00,274.90703,272.6705927,277.1434672
17090,46,10,15,15-Oct-0046 00:00:00,275.9417648,274.7776446,277.105885
17121,46,11,15,15-Nov-0046 00:00:00,276.9438672,276.6544375,277.233297
17151,46,12,15,15-Dec-0046 00:00:00,277.5783797,277.8945616,277.2621978
17182,47,1,15,15-Jan-0047 00:00:00,278.035818,278.7150379,277.356598
17213,47,2,15,15-Feb-0047 00:00:00,278.415664,279.3680043,277.4633238
17241,47,3,15,15-Mar-0047 00:00:00,278.7543196,280.0072632,277.5013759
17272,47,4,15,15-Apr-0047 00:00:00,278.9916458,280.5386394,277.4446521
17302,47,5,15,15-May-0047 00:00:00,278.9327127,280.4397625,277.4256629
17333,47,6,15,15-Jun-0047 00:00:00,278.1978103,278.9232129,277.4724077
17363,47,7,15,15-Jul-0047 00:00:00,276.555904,275.6398116,277.4719964
17394,47,8,15,15-Aug-0047 00:00:00,274.9511042,272.577052,277.3251564
17425,47,9,15,15-Sep-0047 00:00:00,274.9090423,272.672605,277.1454796
17455,47,10,15,15-Oct-0047 00:00:00,275.9434042,274.779284,277.1075244
17486,47,11,15,15-Nov-0047 00:00:00,276.9451724,276.6557427,277.2346022
17516,47,12,15,15-Dec-0047 00:00:00,277.5794025,277.8955844,277.2632206
17547,48,1,15,15-Jan-0048 00:00:00,278.0366236,278.7158436,277.3574037
17578,48,2,15,15-Feb-0048 00:00:00,278.416331,279.3686712,277.4639908
17607,48,3,15,15-Mar-0048 00:00:00,278.7549397,280.0078834,277.5019961
17638,48,4,15,15-Apr-0048 00:00:00,278.9923242,280.5393178,277.4453305
17668,48,5,15,15-May-0048 00:00:00,278.9335678,280.4406176,277.426518
17699,48,6,15,15-Jun-0048 00:00:00,278.1989737,278.9243763,277.4735712
17729,48,7,15,15-Jul-0048 00:00:00,276.55751,275.6414176,277.4736024
17760,48,8,15,15-Aug-0048 00:00:00,274.9532635,272.5792113,277.3273157
17791,48,9,15,15-Sep-0048 00:00:00,274.911839,272.6754017,277.1482762
17821,48,10,15,15-Oct-0048 00:00:00,275.9468952,274.782775,277.1110154
17852,48,11,15,15-Nov-0048 00:00:00,276.9493875,276.6599578,277.2388173
17882,48,12,15,15-Dec-0048 00:00:00,277.5843448,277.9005267,277.2681629
17913,49,1,15,15-Jan-0049 00:00:00,278.0422689,278.7214889,277.363049
17944,49,2,15,15-Feb-0049 00:00:00,278.4226284,279.3749686,277.4702881
17972,49,3,15,15-Mar-0049 00:00:00,278.7618111,280.0147547,277.5088674
18003,49,4,15,15-Apr-0049 00:00:00,278.9996645,280.5466582,277.4526708
18033,49,5,15,15-May-0049 00:00:00,278.9412451,280.4482949,277.4341953
18064,49,6,15,15-Jun-0049 00:00:00,278.206829,278.9322316,277.4814264
18094,49,7,15,15-Jul-0049 00:00:00,276.5653679,275.6492755,277.4814603
18125,49,8,15,15-Aug-0049 00:00:00,274.9609639,272.5869117,277.3350161
18156,49,9,15,15-Sep-0049 00:00:00,274.9192425,272.6828053,277.1556798
18186,49,10,15,15-Oct-0049 00:00:00,275.9538836,274.7897634,277.1180037
18217,49,11,15,15-Nov-0049 00:00:00,276.9558634,276.6664337,277.2452932
18247,49,12,15,15-Dec-0049 00:00:00,277.5902317,277.9064136,277.2740498
18278,50,1,15,15-Jan-0050 00:00:00,278.0475114,278.7267314,277.3682915
18309,50,2,15,15-Feb-0050 00:00:00,278.4271919,279.3795321,277.4748517
18337,50,3,15,15-Mar-0050 00:00:00,278.7656821,280.0186257,277.5127384
18368,50,4,15,15-Apr-0050 00:00:00,279.0028503,280.549844,277.4558567
18398,50,5,15,15-May-0050 00:00:00,278.9437741,280.4508239,277.4367242
18429,50,6,15,15-Jun-0050 00:00:00,278.2087504,278.934153,277.4833478
18459,50,7,15,15-Jul-0050 00:00:00,276.5667482,275.6506558,277.4828406
18490,50,8,15,15-Aug-0050 00:00:00,274.9618737,272.5878215,277.3359258
18521,50,9,15,15-Sep-0050 00:00:00,274.9197538,272.6833166,277.1561911
18551,50,10,15,15-Oct-0050 00:00:00,275.9540699,274.7899497,277.1181901
18582,50,11,15,15-Nov-0050 00:00:00,276.9557998,276.66637,277.2452295
18612,50,12,15,15-Dec-0050 00:00:00,277.5899944,277.9061763,277.2738125
18643,51,1,15,15-Jan-0051 00:00:00,278.0471784,278.7263983,277.3679584
18674,51,2,15,15-Feb-0051 00:00:00,278.4268423,279.3791825,277.4745021
18702,51,3,15,15-Mar-0051 00:00:00,278.7653966,280.0183403,277.512453
18733,51,4,15,15-Apr-0051 00:00:00,279.0027111,280.5497048,277.4557175
18763,51,5,15,15-May-0051 00:00:00,278.9438647,280.4509146,277.4368149
18794,51,6,15,15-Jun-0051 00:00:00,278.2091559,278.9345585,277.4837533
18824,51,7,15,15-Jul-0051 00:00:00,276.5675528,275.6514604,277.4836452
18855,51,8,15,15-Aug-0051 00:00:00,274.9631478,272.5890956,277.3372
18886,51,9,15,15-Sep-0051 00:00:00,274.9215488,272.6851116,277.1579861
18916,51,10,15,15-Oct-0051 00:00:00,275.956418,274.7922978,277.1205382
18947,51,11,15,15-Nov-0051 00:00:00,276.9587142,276.6692844,277.2481439
18977,51,12,15,15-Dec-0051 00:00:00,277.5934693,277.9096512,277.2772874
19008,52,1,15,15-Jan-0052 00:00:00,278.0511888,278.7304087,277.3719688
19039,52,2,15,15-Feb-0052 00:00:00,278.4313443,279.3836845,277.4790041
19068,52,3,15,15-Mar-0052 00:00:00,278.7703272,280.0232709,277.5173835
19099,52,4,15,15-Apr-0052 00:00:00,279.0079882,280.5549819,277.4609946
19129,52,5,15,15-May-0052 00:00:00,278.9493872,280.456437,277.4423373
19160,52,6,15,15-Jun-0052 00:00:00,278.2148035,278.9402061,277.4894009
19190,52,7,15,15-Jul-0052 00:00:00,276.5731899,275.6570975,277.4892823
19221,52,8,15,15-Aug-0052 00:00:00,274.9686496,272.5945974,277.3427018
